cntry,essround,dweight,pweight,anweight,sclmeet,wkhtot
BE,10,1.0466028,0.7180754,0.62825555,4,60
BE,10,0.90990996,0.7180754,0.7160292,5,20
BE,10,1.0594689,0.7180754,0.6913477,6,45
BE,10,1.0793686,0.7180754,1.5483832,6,36
BE,10,1.0877413,0.7180754,0.51903284,5,38
BE,10,1.0594689,0.7180754,0.8407555,4,40
BE,10,0.8810745,0.7180754,0.36940244,5,40
BE,10,1.0476425,0.7180754,0.486872,6,38
BE,10,1.0793686,0.7180754,0.78695065,2,43
BE,10,0.90351087,0.7180754,1.459045,4,3
BE,10,1.0476425,0.7180754,0.65457416,4,60
BE,10,1.0594689,0.7180754,0.43779206,7,32
BE,10,0.9454292,0.7180754,0.5710342,6,40
BE,10,0.92516845,0.7180754,1.6276656,6,52
BE,10,0.90134495,0.7180754,0.58432466,6,32
BE,10,0.9189426,0.7180754,0.7820391,4,20
BE,10,0.90990996,0.7180754,0.58220774,5,60
BE,10,1.0339676,0.7180754,0.5034496,7,80
BE,10,0.9137402,0.7180754,0.5070804,6,41
BE,10,1.0594689,0.7180754,0.6913477,7,666
BE,10,1.0466028,0.7180754,0.5265107,7,28
BE,10,1.0594689,0.7180754,0.54148394,5,41
BE,10,1.0912099,0.7180754,0.45750445,7,38
BE,10,1.0476425,0.7180754,0.54987174,6,40
BE,10,1.06315,0.7180754,0.7009388,5,18
BE,10,1.0877413,0.7180754,2.4909775,3,40
BE,10,0.876435,0.7180754,0.49402115,3,40
BE,10,0.90990996,0.7180754,0.7160292,5,40
BE,10,1.0466028,0.7180754,0.62825555,6,40
BE,10,1.0300072,0.7180754,1.3734916,7,40
BE,10,0.90744466,0.7180754,0.3899165,5,48
BE,10,1.0476425,0.7180754,0.7392735,7,12
BE,10,1.0339676,0.7180754,0.6219464,3,38
BE,10,1.0476425,0.7180754,0.65457416,6,70
BE,10,1.0300072,0.7180754,0.8584284,6,60
BE,10,0.9660232,0.7180754,1.136655,6,666
BE,10,0.92496425,0.7180754,0.8947316,3,40
BE,10,1.0466028,0.7180754,0.48752686,7,50
BE,10,0.92516845,0.7180754,0.69318783,7,55
BE,10,0.900078,0.7180754,0.37192902,4,28
BE,10,1.0300072,0.7180754,0.54215443,6,38
BE,10,0.90990996,0.7180754,0.588724,6,50
BE,10,1.0912099,0.7180754,0.824877,6,54
BE,10,1.0339676,0.7180754,0.89435977,5,40
BE,10,1.0912099,0.7180754,0.59924656,6,666
BE,10,0.9334017,0.7180754,0.31849688,6,60
BE,10,1.0594689,0.7180754,0.83372027,6,36
BE,10,1.0793686,0.7180754,1.5318952,4,36
BE,10,1.0912099,0.7180754,0.93643034,6,24
BE,10,0.9176301,0.7180754,0.43312562,4,30
BE,10,1.0793686,0.7180754,1.2206467,7,60
BE,10,1.0793686,0.7180754,0.70080316,4,64
BE,10,0.93069315,0.7180754,0.48848906,5,24
BE,10,1.0466028,0.7180754,0.6784926,4,43
BE,10,1.0476425,0.7180754,0.6381069,5,42
BE,10,0.90990996,0.7180754,0.588724,7,60
BE,10,0.90990996,0.7180754,0.5887862,7,7
BE,10,0.93126607,0.7180754,0.5974998,5,30
BE,10,0.88222027,0.7180754,0.5132692,3,40
BE,10,0.92528105,0.7180754,0.31904846,7,40
BE,10,0.8988748,0.7180754,0.54291546,1,666
BE,10,1.0466028,0.7180754,0.42182443,4,36
BE,10,1.0912099,0.7180754,0.5150562,6,38
BE,10,1.0594689,0.7180754,0.8407555,3,32
BE,10,1.0594689,0.7180754,0.43779206,5,16
BE,10,1.0300072,0.7180754,0.7882071,5,33
BE,10,1.0466028,0.7180754,0.58081245,3,666
BE,10,1.0476425,0.7180754,0.5905259,5,36
BE,10,0.8949869,0.7180754,0.79888415,4,40
BE,10,1.0466028,0.7180754,0.58081245,4,35
BE,10,0.9081813,0.7180754,1.7981994,7,888
BE,10,1.0912099,0.7180754,0.5278605,3,20
BE,10,0.908247,0.7180754,0.4462769,4,0
BE,10,1.0594689,0.7180754,0.6855626,6,32
BE,10,1.0877413,0.7180754,0.8897226,4,777
BE,10,1.0594689,0.7180754,0.6913477,5,70
BE,10,1.0594689,0.7180754,0.6855626,6,40
BE,10,0.89870673,0.7180754,1.2324173,6,666
BE,10,1.0594689,0.7180754,0.44148636,6,40
BE,10,0.89165807,0.7180754,0.36834234,7,45
BE,10,0.9113752,0.7180754,0.4848835,6,50
BE,10,0.9141987,0.7180754,0.4114017,5,24
BE,10,0.91075015,0.7180754,0.93028414,6,47
BE,10,1.0912099,0.7180754,0.46887806,6,50
BE,10,0.9113752,0.7180754,0.5897339,7,666
BE,10,0.90744466,0.7180754,0.4862425,7,24
BE,10,0.91363883,0.7180754,0.6367712,5,32
BE,10,0.91075015,0.7180754,0.6427137,6,19
BE,10,0.9259795,0.7180754,0.45086914,4,36
BE,10,1.1353306,0.7180754,1.0048729,5,666
BE,10,1.0912099,0.7180754,0.519376,5,45
BE,10,0.88375247,0.7180754,0.62362427,7,38
BE,10,0.90990996,0.7180754,0.4611547,6,888
BE,10,0.8965803,0.7180754,0.8924071,3,666
BE,10,0.90990996,0.7180754,0.7496143,6,666
BE,10,1.0793686,0.7180754,0.79955244,7,36
BE,10,1.0476425,0.7180754,0.54987174,4,19
BE,10,0.8985712,0.7180754,1.4549993,3,6
BE,10,0.9293883,0.7180754,0.73752856,5,44
BE,10,1.0339676,0.7180754,0.6188926,6,45
BE,10,1.06315,0.7180754,0.57258534,4,80
BE,10,0.8861668,0.7180754,0.90517426,6,60
BE,10,0.92516845,0.7180754,0.82582444,7,21
BE,10,0.9176301,0.7180754,0.78092235,7,888
BE,10,0.908247,0.7180754,0.47806442,5,10
BE,10,0.9113752,0.7180754,0.58314496,5,40
BE,10,1.0793686,0.7180754,1.4413204,2,45
BE,10,0.90990996,0.7180754,0.5837975,6,29
BE,10,0.9334017,0.7180754,0.50270617,3,19
BE,10,0.91363883,0.7180754,1.0332252,5,888
BE,10,0.92528105,0.7180754,0.8042983,7,666
BE,10,0.9137402,0.7180754,0.46953496,6,35
BE,10,1.1353306,0.7180754,0.8183405,6,38
BE,10,1.0476425,0.7180754,0.486872,6,20
BE,10,0.90351087,0.7180754,1.0645682,3,7
BE,10,1.0476425,0.7180754,0.6095104,4,25
BE,10,0.9405437,0.7180754,0.6470024,6,16
BE,10,1.0476425,0.7180754,0.7739584,7,38
BE,10,1.0877413,0.7180754,0.9317402,5,34
BE,10,1.0476425,0.7180754,0.72067577,6,666
BE,10,1.0594689,0.7180754,0.68362355,2,50
BE,10,0.94597024,0.7180754,0.44065022,7,9
BE,10,1.1353306,0.7180754,0.8822433,3,45
BE,10,0.9525171,0.7180754,0.5729528,3,50
BE,10,0.8810745,0.7180754,0.5321644,4,45
BE,10,0.91075015,0.7180754,1.3121128,7,666
BE,10,1.0339676,0.7180754,0.35477406,3,70
BE,10,1.0912099,0.7180754,0.6590853,6,55
BE,10,1.0594689,0.7180754,0.6854906,3,55
BE,10,0.90351087,0.7180754,1.0645682,3,666
BE,10,0.9293883,0.7180754,0.38404036,6,7
BE,10,1.0877413,0.7180754,0.9317402,3,38
BE,10,1.0912099,0.7180754,0.45750445,4,33
BE,10,1.0466028,0.7180754,0.58081245,4,20
BE,10,0.8941016,0.7180754,1.2899055,3,666
BE,10,0.9141987,0.7180754,0.8347251,3,19
BE,10,0.92516845,0.7180754,0.46542105,4,40
BE,10,1.0912099,0.7180754,0.58543974,6,38
BE,10,1.0912099,0.7180754,0.59924656,6,30
BE,10,0.92496425,0.7180754,0.78716356,4,666
BE,10,1.0339676,0.7180754,0.60612804,1,35
BE,10,1.0912099,0.7180754,0.67547,7,32
BE,10,0.91878974,0.7180754,0.31351084,4,36
BE,10,1.0300072,0.7180754,0.8584284,5,666
BE,10,1.0877413,0.7180754,0.8897226,6,40
BE,10,1.0466028,0.7180754,0.6784926,7,28
BE,10,1.0476425,0.7180754,0.54987174,4,42
BE,10,1.0300072,0.7180754,0.5061051,6,37
BE,10,1.1353306,0.7180754,0.8183405,4,69
BE,10,1.0466028,0.7180754,0.7841731,5,38
BE,10,0.89870673,0.7180754,1.2754915,7,666
BE,10,1.0466028,0.7180754,0.6784926,4,38
BE,10,0.9137402,0.7180754,0.7552331,6,48
BE,10,0.908247,0.7180754,0.4860355,5,37
BE,10,0.9189489,0.7180754,0.60381776,5,28
BE,10,1.0300072,0.7180754,0.68009627,6,36
BE,10,1.0912099,0.7180754,0.824877,6,0
BE,10,1.0594689,0.7180754,0.86552304,6,666
BE,10,1.0476425,0.7180754,0.6381069,6,12
BE,10,1.0339676,0.7180754,1.5678822,6,30
BE,10,1.0594689,0.7180754,0.54148394,6,60
BE,10,1.0594689,0.7180754,0.677903,3,45
BE,10,0.9454292,0.7180754,0.506596,6,50
BE,10,0.90744466,0.7180754,0.3804584,5,38
BE,10,1.0912099,0.7180754,0.67547,6,24
BE,10,1.0476425,0.7180754,0.6793515,5,40
BE,10,0.9189489,0.7180754,0.48232475,4,10
BE,10,0.89934325,0.7180754,1.2410074,6,40
BE,10,1.0466028,0.7180754,0.6784926,7,30
BE,10,0.94597024,0.7180754,0.35303578,6,20
BE,10,1.06315,0.7180754,0.731349,5,666
BE,10,0.8941016,0.7180754,1.2534227,6,38
BE,10,1.0476425,0.7180754,0.89037555,5,666
BE,10,0.9137402,0.7180754,0.46953496,6,55
BE,10,1.0476425,0.7180754,0.63258153,6,38
BE,10,0.9113752,0.7180754,0.46579474,2,47
BE,10,1.0912099,0.7180754,0.5999938,4,50
BE,10,0.89165807,0.7180754,0.3665334,2,40
BE,10,1.0476425,0.7180754,0.6095104,6,45
BE,10,0.91451126,0.7180754,0.34129524,5,55
BE,10,1.0339676,0.7180754,0.89877367,6,70
BE,10,1.0594689,0.7180754,0.6854906,7,45
BE,10,1.0476425,0.7180754,0.52286834,5,38
BE,10,0.90990996,0.7180754,0.74334186,6,666
BE,10,1.0476425,0.7180754,0.7392735,4,38
BE,10,0.90990996,0.7180754,0.588724,4,30
BE,10,1.0594689,0.7180754,0.677903,3,38
BE,10,0.91363883,0.7180754,1.2966838,6,40
BE,10,1.0912099,0.7180754,0.5999938,4,38
BE,10,0.91363883,0.7180754,1.2528939,5,666
BE,10,0.9451825,0.7180754,0.49866232,6,10
BE,10,1.0300072,0.7180754,1.0591803,2,40
BE,10,1.0594689,0.7180754,0.68362355,4,38
BE,10,1.0476425,0.7180754,0.65457416,5,44
BE,10,1.0466028,0.7180754,0.62825555,4,1
BE,10,1.0476425,0.7180754,0.52286834,7,50
BE,10,0.92516845,0.7180754,0.51342195,6,37
BE,10,1.0793686,0.7180754,1.4568337,4,24
BE,10,1.0466028,0.7180754,0.42182443,5,18
BE,10,1.0877413,0.7180754,0.48949835,4,30
BE,10,1.0466028,0.7180754,1.8026295,4,888
BE,10,1.0300072,0.7180754,0.8584284,2,8
BE,10,1.0793686,0.7180754,1.7477539,7,666
BE,10,0.90351087,0.7180754,0.63760513,6,40
BE,10,0.90990996,0.7180754,0.59375435,5,39
BE,10,1.0466028,0.7180754,0.42182443,7,38
BE,10,1.0339676,0.7180754,0.60612804,4,38
BE,10,1.0466028,0.7180754,0.62825555,5,45
BE,10,0.91878974,0.7180754,0.49483627,4,43
BE,10,0.91451126,0.7180754,0.7558708,6,40
BE,10,1.0300072,0.7180754,0.54215443,5,40
BE,10,0.90990996,0.7180754,0.7496143,6,44
BE,10,1.0339676,0.7180754,0.60315114,6,70
BE,10,1.0300072,0.7180754,0.668943,4,666
BE,10,0.89452744,0.7180754,0.6303953,6,38
BE,10,1.0300072,0.7180754,1.0591803,6,37
BE,10,0.88375247,0.7180754,0.44107246,3,32
BE,10,1.0300072,0.7180754,0.54215443,3,8
BE,10,1.0912099,0.7180754,0.46887806,2,40
BE,10,1.0877413,0.7180754,0.8897226,6,42
BE,10,1.0877413,0.7180754,0.8897226,6,50
BE,10,0.9189489,0.7180754,0.6011036,6,40
BE,10,1.0877413,0.7180754,0.9879574,4,50
BE,10,1.06315,0.7180754,0.46335682,6,666
BE,10,1.0300072,0.7180754,0.55119354,6,38
BE,10,1.0594689,0.7180754,0.8407555,2,60
BE,10,1.0339676,0.7180754,0.5034496,6,27
BE,10,0.89745224,0.7180754,0.47104186,4,70
BE,10,1.0877413,0.7180754,0.521777,5,50
BE,10,1.0912099,0.7180754,0.5278605,3,19
BE,10,1.06315,0.7180754,0.781587,6,20
BE,10,0.8965803,0.7180754,1.2916985,7,666
BE,10,0.8988748,0.7180754,0.54291546,6,21
BE,10,1.0912099,0.7180754,0.5150562,6,38
BE,10,0.90990996,0.7180754,0.58712006,4,8
BE,10,1.0466028,0.7180754,0.58081245,3,35
BE,10,1.0594689,0.7180754,0.8728261,2,39
BE,10,0.89745224,0.7180754,0.47104186,4,18
BE,10,0.90990996,0.7180754,0.48410374,6,38
BE,10,0.90990996,0.7180754,0.46504605,4,32
BE,10,0.9176301,0.7180754,0.38472876,6,45
BE,10,1.06315,0.7180754,1.1285771,4,45
BE,10,0.92496425,0.7180754,0.44744116,5,666
BE,10,0.9141987,0.7180754,0.4114017,6,30
BE,10,1.0594689,0.7180754,0.677903,6,40
BE,10,1.0594689,0.7180754,0.54148394,5,50
BE,10,0.90990996,0.7180754,0.58220774,4,45
BE,10,1.0594689,0.7180754,0.54148394,5,32
BE,10,1.0877413,0.7180754,0.9268394,3,20
BE,10,1.0877413,0.7180754,0.9879574,6,38
BE,10,0.92528105,0.7180754,0.7898124,2,32
BE,10,0.89165807,0.7180754,0.4363001,3,70
BE,10,1.0912099,0.7180754,0.92864215,7,40
BE,10,0.89452744,0.7180754,0.6312653,6,25
BE,10,1.1353306,0.7180754,0.8183405,5,8
BE,10,1.1353306,0.7180754,1.2404366,6,70
BE,10,0.91363883,0.7180754,1.0332252,7,38
BE,10,1.0466028,0.7180754,0.39059186,6,40
BE,10,0.9173982,0.7180754,0.9370745,5,666
BE,10,1.0466028,0.7180754,0.93421924,7,666
BE,10,1.0793686,0.7180754,1.4568337,4,38
BE,10,0.89934325,0.7180754,0.33563456,4,50
BE,10,0.90990996,0.7180754,0.588724,6,40
BE,10,0.91451126,0.7180754,0.7399929,4,666
BE,10,0.9141987,0.7180754,0.7477729,5,888
BE,10,0.92496425,0.7180754,0.39744464,5,38
BE,10,0.90642244,0.7180754,0.3726027,6,50
BE,10,0.90582544,0.7180754,0.37430388,7,45
BE,10,0.90990996,0.7180754,0.5837975,4,27
BE,10,1.0793686,0.7180754,1.5318952,6,48
BE,10,1.0594689,0.7180754,0.43779206,6,28
BE,10,0.89165807,0.7180754,0.7573744,5,38
BE,10,0.91925496,0.7180754,0.46589088,5,41
BE,10,1.0793686,0.7180754,0.79955244,7,60
BE,10,1.0300072,0.7180754,0.54215443,6,50
BE,10,1.0793686,0.7180754,0.70080316,6,36
BE,10,1.0912099,0.7180754,0.67547,5,45
BE,10,1.0466028,0.7180754,0.5378077,4,48
BE,10,1.0476425,0.7180754,0.7739584,7,38
BE,10,0.9137402,0.7180754,0.45967197,6,48
BE,10,1.0339676,0.7180754,1.0714765,7,47
BE,10,0.9213976,0.7180754,0.6502276,4,55
BE,10,1.0793686,0.7180754,1.2206467,6,50
BE,10,1.0466028,0.7180754,0.5378077,5,50
BE,10,1.06315,0.7180754,0.48542976,4,666
BE,10,1.06315,0.7180754,0.82678777,5,20
BE,10,1.0466028,0.7180754,0.42182443,6,45
BE,10,0.90990996,0.7180754,0.37599176,6,38
BE,10,0.91887796,0.7180754,0.472175,6,55
BE,10,1.0594689,0.7180754,0.5369532,6,60
BE,10,1.0594689,0.7180754,0.8407555,5,50
BE,10,0.91075015,0.7180754,0.9052615,5,666
BE,10,0.9293883,0.7180754,0.60132676,3,50
BE,10,0.92528105,0.7180754,0.8042983,5,84
BE,10,1.0476425,0.7180754,0.68528515,6,45
BE,10,0.8965803,0.7180754,0.63184184,5,888
BE,10,1.0476425,0.7180754,0.68837917,5,20
BE,10,0.90990996,0.7180754,0.5887862,4,888
BE,10,0.92528105,0.7180754,0.80034846,5,40
BE,10,1.0912099,0.7180754,0.67547,5,65
BE,10,1.0912099,0.7180754,0.53228766,4,23
BE,10,0.9405437,0.7180754,0.6099027,7,36
BE,10,1.0476425,0.7180754,0.8290785,7,20
BE,10,1.0912099,0.7180754,0.519376,7,38
BE,10,1.0594689,0.7180754,0.6854906,6,42
BE,10,1.0466028,0.7180754,0.62825555,5,777
BE,10,1.0466028,0.7180754,0.48752686,6,40
BE,10,1.0476425,0.7180754,0.486872,2,35
BE,10,0.9457952,0.7180754,0.4464197,6,33
BE,10,1.0912099,0.7180754,1.054229,7,28
BE,10,1.0466028,0.7180754,0.58081245,7,45
BE,10,1.0594689,0.7180754,0.5369532,4,90
BE,10,0.9176301,0.7180754,0.38472876,5,888
BE,10,1.0466028,0.7180754,0.5378077,7,55
BE,10,0.90642244,0.7180754,0.7840361,4,38
BE,10,0.9430348,0.7180754,0.3895661,6,50
BE,10,0.8949869,0.7180754,0.53724366,4,40
BE,10,1.0476425,0.7180754,0.54987174,6,45
BE,10,1.0466028,0.7180754,0.42182443,6,40
BE,10,1.0300072,0.7180754,1.3963912,6,30
BE,10,1.0912099,0.7180754,0.92864215,5,32
BE,10,1.0793686,0.7180754,1.3926469,6,666
BE,10,0.89934325,0.7180754,0.49909037,4,39
BE,10,0.90990996,0.7180754,0.4611547,6,38
BE,10,0.90990996,0.7180754,0.7496143,6,18
BE,10,0.90487105,0.7180754,0.9255553,5,0
BE,10,1.0912099,0.7180754,0.46887806,7,666
BE,10,0.90990996,0.7180754,0.58712006,6,37
BE,10,0.89934325,0.7180754,1.1491212,4,38
BE,10,1.0476425,0.7180754,0.65457416,4,50
BE,10,0.89452744,0.7180754,0.88913643,2,8
BE,10,0.8985712,0.7180754,0.54892164,4,60
BE,10,1.0466028,0.7180754,0.8650483,5,37
BE,10,0.8988748,0.7180754,0.43846723,7,55
BE,10,0.8807641,0.7180754,0.42605972,4,19
BE,10,1.0594689,0.7180754,0.43779206,5,20
BE,10,1.0466028,0.7180754,0.5378077,7,45
BE,10,0.90642244,0.7180754,0.4435244,6,38
BE,10,1.0877413,0.7180754,0.9879574,6,50
BE,10,0.91363883,0.7180754,1.1788155,4,38
BE,10,1.0476425,0.7180754,0.486872,3,60
BE,10,1.0476425,0.7180754,0.6095104,6,50
BE,10,1.0912099,0.7180754,0.59924656,7,40
BE,10,1.0594689,0.7180754,0.677903,7,45
BE,10,1.0912099,0.7180754,0.824877,6,48
BE,10,0.90990996,0.7180754,0.4611547,5,40
BE,10,0.90990996,0.7180754,0.51289004,6,40
BE,10,1.0912099,0.7180754,0.92864215,5,37
BE,10,1.06315,0.7180754,0.44409013,5,45
BE,10,0.90744466,0.7180754,0.44264773,4,38
BE,10,0.900078,0.7180754,0.58733875,5,38
BE,10,0.94597024,0.7180754,1.6293033,6,666
BE,10,1.0466028,0.7180754,0.5378077,7,29
BE,10,1.0594689,0.7180754,0.43779206,4,32
BE,10,0.89452744,0.7180754,1.2540199,4,9
BE,10,1.0476425,0.7180754,0.65457416,4,50
BE,10,1.1353306,0.7180754,0.45271915,5,39
BE,10,1.0476425,0.7180754,0.65457416,4,42
BE,10,1.1353306,0.7180754,2.3037314,5,38
BE,10,1.0476425,0.7180754,0.6095104,4,38
BE,10,1.0877413,0.7180754,0.9268394,5,30
BE,10,1.0339676,0.7180754,0.8782517,5,38
BE,10,0.9173982,0.7180754,1.3235158,6,7
BE,10,1.0466028,0.7180754,0.58081245,7,55
BE,10,1.0877413,0.7180754,2.3368788,4,40
BE,10,0.90990996,0.7180754,0.48005298,6,40
BE,10,0.89745224,0.7180754,0.7627316,4,888
BE,10,0.90990996,0.7180754,0.58712006,7,10
BE,10,1.06315,0.7180754,0.57258534,7,45
BE,10,0.91730326,0.7180754,0.83755976,5,35
BE,10,1.0339676,0.7180754,0.35652483,4,666
BE,10,1.0912099,0.7180754,0.5999938,7,40
BE,10,0.90990996,0.7180754,0.9039861,4,40
BE,10,1.0877413,0.7180754,0.9931809,4,40
BE,10,0.91925496,0.7180754,0.4890757,6,666
BE,10,1.0300072,0.7180754,0.668943,3,888
BE,10,1.0339676,0.7180754,0.35477406,3,45
BE,10,1.0339676,0.7180754,0.89877367,7,13
BE,10,0.91363883,0.7180754,1.4560812,7,36
BE,10,1.0594689,0.7180754,0.86552304,7,666
BE,10,1.0793686,0.7180754,1.5483832,5,60
BE,10,0.89745224,0.7180754,0.6173593,7,666
BE,10,1.0912099,0.7180754,0.53228766,5,46
BE,10,1.1353306,0.7180754,0.45271915,1,32
BE,10,0.8985712,0.7180754,0.54892164,6,38
BE,10,1.0476425,0.7180754,0.7739584,6,30
BE,10,0.9362841,0.7180754,0.32284233,4,36
BE,10,1.0476425,0.7180754,0.6793515,2,42
BE,10,1.0877413,0.7180754,0.8302912,3,38
BE,10,1.0476425,0.7180754,0.486872,6,42
BE,10,0.90990996,0.7180754,0.4611547,7,45
BE,10,1.0594689,0.7180754,0.43779206,3,45
BE,10,0.90351087,0.7180754,1.3034805,4,666
BE,10,1.0476425,0.7180754,0.63258153,6,50
BE,10,1.0793686,0.7180754,0.75227803,6,72
BE,10,0.90744466,0.7180754,0.42831805,2,53
BE,10,1.0476425,0.7180754,0.486872,4,45
BE,10,0.92528105,0.7180754,0.4505289,6,40
BE,10,1.0877413,0.7180754,0.48949835,3,40
BE,10,0.9137402,0.7180754,0.5923605,5,38
BE,10,0.90990996,0.7180754,0.5887862,5,9
BE,10,0.9451825,0.7180754,0.6047768,6,70
BE,10,1.0793686,0.7180754,0.6593674,6,19
BE,10,1.0594689,0.7180754,0.54148394,6,80
BE,10,1.0594689,0.7180754,0.54148394,6,36
BE,10,0.9334017,0.7180754,0.4261871,5,0
BE,10,0.91075015,0.7180754,0.74035853,6,20
BE,10,0.90990996,0.7180754,0.54941726,4,38
BE,10,0.92528105,0.7180754,0.8042983,5,666
BE,10,0.8975891,0.7180754,1.0150745,6,666
BE,10,1.0594689,0.7180754,0.5589574,6,45
BE,10,0.9430348,0.7180754,0.32357326,6,55
BE,10,1.0339676,0.7180754,0.60612804,7,666
BE,10,1.0912099,0.7180754,0.67547,4,28
BE,10,1.0466028,0.7180754,0.5378077,6,37
BE,10,1.0594689,0.7180754,0.677903,5,22
BE,10,1.0912099,0.7180754,0.5999938,4,45
BE,10,0.88447994,0.7180754,0.43278798,3,40
BE,10,0.9113752,0.7180754,0.5896719,3,40
BE,10,0.90990996,0.7180754,0.5837975,6,29
BE,10,1.0594689,0.7180754,0.43779206,6,40
BE,10,1.0339676,0.7180754,1.0714765,5,666
BE,10,1.0300072,0.7180754,0.54215443,6,38
BE,10,1.0594689,0.7180754,0.5369532,7,32
BE,10,1.0877413,0.7180754,0.48949835,2,24
BE,10,0.9259795,0.7180754,1.4041322,6,29
BE,10,0.90990996,0.7180754,0.5837975,6,38
BE,10,1.0466028,0.7180754,0.6784926,6,16
BE,10,0.92496425,0.7180754,0.39744464,2,40
BE,10,1.0476425,0.7180754,0.6095104,5,29
BE,10,1.0594689,0.7180754,0.83372027,6,40
BE,10,1.0476425,0.7180754,0.68837917,4,30
BE,10,0.915067,0.7180754,0.77970755,6,12
BE,10,0.90990996,0.7180754,0.58712006,4,40
BE,10,0.88222027,0.7180754,0.5770792,6,40
BE,10,0.90990996,0.7180754,0.4611547,7,40
BE,10,1.0339676,0.7180754,0.60612804,6,5
BE,10,0.9405437,0.7180754,0.6180071,2,36
BE,10,0.88896763,0.7180754,0.41313094,2,38
BE,10,0.89987373,0.7180754,0.33583254,4,42
BE,10,1.0594689,0.7180754,0.44148636,5,40
BE,10,0.9660232,0.7180754,1.559993,6,4
BE,10,0.8810745,0.7180754,0.75610137,3,39
BE,10,0.8941016,0.7180754,1.2551532,7,45
BE,10,0.90642244,0.7180754,0.93930465,7,666
BE,10,1.0466028,0.7180754,0.7841731,4,40
BE,10,1.0466028,0.7180754,0.5378077,4,60
BE,10,1.0466028,0.7180754,0.93421924,7,27
BE,10,1.0594689,0.7180754,0.54148394,6,60
BE,10,1.0466028,0.7180754,0.58081245,3,32
BE,10,1.0877413,0.7180754,0.51903284,4,40
BE,10,1.0793686,0.7180754,1.3926469,7,38
BE,10,0.9081813,0.7180754,1.4665868,5,0
BE,10,1.0339676,0.7180754,0.6219464,4,22
BE,10,1.0339676,0.7180754,0.89877367,6,40
BE,10,1.0793686,0.7180754,1.6444165,6,44
BE,10,1.0912099,0.7180754,0.46887806,7,40
BE,10,0.8988748,0.7180754,0.6794857,4,36
BE,10,0.90487105,0.7180754,0.6376846,6,60
BE,10,1.0476425,0.7180754,0.6793515,4,70
BE,10,1.0476425,0.7180754,0.5905259,6,60
BE,10,1.06315,0.7180754,0.57258534,4,40
BE,10,1.0476425,0.7180754,0.5905259,4,45
BE,10,1.0793686,0.7180754,1.7477539,7,38
BE,10,1.06315,0.7180754,0.781587,6,45
BE,10,0.9660232,0.7180754,0.7852907,4,37
BE,10,0.9451825,0.7180754,0.4830734,6,29
BE,10,1.1353306,0.7180754,0.96270806,7,35
BE,10,0.908247,0.7180754,1.017178,3,666
BE,10,0.9176301,0.7180754,0.8865319,6,7
BE,10,0.90990996,0.7180754,0.5837975,5,40
BE,10,0.915067,0.7180754,0.40962693,7,50
BE,10,1.06315,0.7180754,0.5238234,5,40
BE,10,0.8985712,0.7180754,1.5220611,4,40
BE,10,0.91887796,0.7180754,1.2679635,5,38
BE,10,1.0793686,0.7180754,0.8364039,5,35
BE,10,1.0594689,0.7180754,0.68362355,6,38
BE,10,1.0476425,0.7180754,0.5905259,6,40
BE,10,1.0912099,0.7180754,0.53228766,3,38
BE,10,1.0594689,0.7180754,0.83372027,3,42
BE,10,0.89870673,0.7180754,0.69640887,6,45
BE,10,1.0476425,0.7180754,0.6793515,6,38
BE,10,1.0476425,0.7180754,0.8290785,7,16
BE,10,1.0476425,0.7180754,0.54987174,4,19
BE,10,1.0877413,0.7180754,0.48949835,5,38
BE,10,0.92516845,0.7180754,0.51342195,1,43
BE,10,1.0466028,0.7180754,0.58081245,4,40
BE,10,0.90642244,0.7180754,0.44134644,6,40
BE,10,1.0339676,0.7180754,0.5034496,6,50
BE,10,0.8965803,0.7180754,1.2586327,6,45
BE,10,1.1353306,0.7180754,0.41334194,1,50
BE,10,1.0594689,0.7180754,0.68362355,5,38
BE,10,1.0793686,0.7180754,1.5483832,6,40
BE,10,1.0466028,0.7180754,0.48752686,7,50
BE,10,1.0594689,0.7180754,0.83372027,7,35
BE,10,1.0594689,0.7180754,0.6854906,5,41
BE,10,0.90990996,0.7180754,0.37599176,4,40
BE,10,1.0877413,0.7180754,0.521777,7,2
BE,10,0.91363883,0.7180754,0.6367712,6,48
BE,10,0.91730326,0.7180754,0.7816128,7,30
BE,10,1.0466028,0.7180754,0.39059186,4,40
BE,10,1.0339676,0.7180754,0.4271301,5,26
BE,10,1.0466028,0.7180754,0.39059186,5,36
BE,10,0.90990996,0.7180754,0.5837975,5,24
BE,10,0.9113752,0.7180754,0.58473784,6,34
BE,10,1.0793686,0.7180754,0.78695065,6,25
BE,10,1.0594689,0.7180754,0.8407555,4,40
BE,10,0.9008074,0.7180754,0.41957083,4,45
BE,10,0.9173982,0.7180754,0.9383686,6,42
BE,10,1.0912099,0.7180754,0.5278605,6,40
BE,10,1.0339676,0.7180754,0.6188926,6,40
BE,10,1.06315,0.7180754,0.46335682,6,666
BE,10,1.0594689,0.7180754,0.6797546,6,30
BE,10,1.0476425,0.7180754,0.54987174,6,37
BE,10,1.1353306,0.7180754,1.1821477,2,38
BE,10,0.9176301,0.7180754,0.4438932,4,40
BE,10,1.0339676,0.7180754,0.35477406,4,76
BE,10,0.9176301,0.7180754,0.4917003,5,38
BE,10,1.0300072,0.7180754,0.4978053,2,60
