essround,cntry,tvtot,sclmeet,wkhtot,dweight,pweight
3,GB,2,2,20,1.0725,2.0729616
3,GB,0,7,40,0.5362,2.0729616
3,GB,6,2,40,0.5362,2.0729616
3,GB,7,6,2,1.0725,2.0729616
3,GB,7,7,45,0.5362,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,4,6,666,1.6087,2.0729616
3,GB,7,6,50,0.5362,2.0729616
3,GB,7,3,60,0.5362,2.0729616
3,GB,7,5,40,0.5362,2.0729616
3,GB,4,6,20,1.0725,2.0729616
3,GB,2,4,15,0.5362,2.0729616
3,GB,4,3,45,1.0725,2.0729616
3,GB,2,7,15,0.5362,2.0729616
3,GB,2,2,40,1.0725,2.0729616
3,GB,7,6,20,1.0725,2.0729616
3,GB,3,4,40,1.0725,2.0729616
3,GB,2,5,42,3.2174,2.0729616
3,GB,3,5,888,0.5362,2.0729616
3,GB,6,3,30,1.6087,2.0729616
3,GB,7,7,44,2.1449,2.0729616
3,GB,3,3,1,1.0725,2.0729616
3,GB,2,5,40,1.0725,2.0729616
3,GB,4,6,50,1.0725,2.0729616
3,GB,6,6,8,1.0725,2.0729616
3,GB,1,6,56,0.5362,2.0729616
3,GB,3,3,22,1.0725,2.0729616
3,GB,7,2,20,1.6087,2.0729616
3,GB,2,6,50,0.5362,2.0729616
3,GB,4,3,24,1.0725,2.0729616
3,GB,2,6,24,0.5362,2.0729616
3,GB,3,7,42,1.0725,2.0729616
3,GB,6,6,34,1.0725,2.0729616
3,GB,7,7,40,1.0725,2.0729616
3,GB,7,7,42,0.5362,2.0729616
3,GB,4,4,60,1.0725,2.0729616
3,GB,7,6,20,0.5362,2.0729616
3,GB,6,7,47,0.5362,2.0729616
3,GB,7,4,45,1.0725,2.0729616
3,GB,5,2,43,2.1449,2.0729616
3,GB,3,4,55,1.6087,2.0729616
3,GB,7,6,35,0.5362,2.0729616
3,GB,4,5,38,1.0725,2.0729616
3,GB,3,4,30,1.0725,2.0729616
3,GB,7,6,46,0.5362,2.0729616
3,GB,5,4,47,1.0725,2.0729616
3,GB,2,4,6,1.6087,2.0729616
3,GB,3,5,37,1.6087,2.0729616
3,GB,7,6,42,1.0725,2.0729616
3,GB,7,6,28,1.0725,2.0729616
3,GB,2,7,35,1.0725,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,2,7,30,1.0725,2.0729616
3,GB,5,6,42,1.0725,2.0729616
3,GB,6,1,80,1.0725,2.0729616
3,GB,6,2,888,0.5362,2.0729616
3,GB,1,5,30,1.0725,2.0729616
3,GB,7,6,5,1.0725,2.0729616
3,GB,4,6,36,1.0725,2.0729616
3,GB,3,5,45,0.5362,2.0729616
3,GB,7,6,28,1.0725,2.0729616
3,GB,7,5,888,0.5362,2.0729616
3,GB,7,5,50,0.5362,2.0729616
3,GB,3,5,666,1.0725,2.0729616
3,GB,4,2,45,1.0725,2.0729616
3,GB,2,7,48,1.0725,2.0729616
3,GB,3,6,50,1.0725,2.0729616
3,GB,4,7,40,0.5362,2.0729616
3,GB,1,6,12,0.5362,2.0729616
3,GB,6,4,7,1.0725,2.0729616
3,GB,7,7,35,1.0725,2.0729616
3,GB,7,5,49,1.6087,2.0729616
3,GB,4,7,50,1.0725,2.0729616
3,GB,7,6,30,1.0725,2.0729616
3,GB,5,7,42,0.5362,2.0729616
3,GB,1,6,25,1.0725,2.0729616
3,GB,5,6,95,1.0725,2.0729616
3,GB,7,3,44,1.0725,2.0729616
3,GB,6,6,40,0.5362,2.0729616
3,GB,6,6,45,1.0725,2.0729616
3,GB,3,4,30,1.0725,2.0729616
3,GB,1,5,47,1.0725,2.0729616
3,GB,4,6,32,1.6087,2.0729616
3,GB,3,5,33,1.6087,2.0729616
3,GB,2,5,62,0.5362,2.0729616
3,GB,3,7,20,1.0725,2.0729616
3,GB,5,5,36,1.0725,2.0729616
3,GB,7,7,68,1.0725,2.0729616
3,GB,4,6,50,1.0725,2.0729616
3,GB,7,7,15,0.5362,2.0729616
3,GB,3,6,40,0.5362,2.0729616
3,GB,1,4,30,1.0725,2.0729616
3,GB,5,4,25,1.0725,2.0729616
3,GB,5,4,65,1.0725,2.0729616
3,GB,6,6,32,1.6087,2.0729616
3,GB,6,6,45,1.6087,2.0729616
3,GB,2,7,40,1.0725,2.0729616
3,GB,2,5,50,1.0725,2.0729616
3,GB,6,5,38,1.0725,2.0729616
3,GB,3,7,18,2.1449,2.0729616
3,GB,7,7,52,0.5362,2.0729616
3,GB,5,7,16,0.5362,2.0729616
3,GB,7,5,25,1.0725,2.0729616
3,GB,6,6,45,0.5362,2.0729616
3,GB,7,2,37,1.0725,2.0729616
3,GB,4,4,60,1.0725,2.0729616
3,GB,4,5,49,0.5362,2.0729616
3,GB,3,5,48,1.0725,2.0729616
3,GB,3,4,48,1.6087,2.0729616
3,GB,4,5,72,1.0725,2.0729616
3,GB,7,5,38,0.5362,2.0729616
3,GB,5,2,40,1.0725,2.0729616
3,GB,4,5,35,1.6087,2.0729616
3,GB,7,7,47,1.6087,2.0729616
3,GB,5,6,15,1.0725,2.0729616
3,GB,6,5,45,1.0725,2.0729616
3,GB,7,3,56,1.0725,2.0729616
3,GB,4,6,51,0.5362,2.0729616
3,GB,6,2,60,1.0725,2.0729616
3,GB,5,6,50,1.0725,2.0729616
3,GB,7,6,30,0.5362,2.0729616
3,GB,4,7,45,0.5362,2.0729616
3,GB,5,7,65,0.5362,2.0729616
3,GB,6,5,35,1.0725,2.0729616
3,GB,5,6,26,1.0725,2.0729616
3,GB,2,3,40,0.5362,2.0729616
3,GB,2,5,50,0.5362,2.0729616
3,GB,3,5,40,0.5362,2.0729616
3,GB,7,6,47,0.5362,2.0729616
3,GB,2,5,37,1.0725,2.0729616
3,GB,7,7,38,1.0725,2.0729616
3,GB,3,5,55,2.1449,2.0729616
3,GB,7,6,8,0.5362,2.0729616
3,GB,7,6,35,1.0725,2.0729616
3,GB,7,7,37,1.0725,2.0729616
3,GB,7,7,40,0.5362,2.0729616
3,GB,6,3,30,1.0725,2.0729616
3,GB,7,5,5,1.0725,2.0729616
3,GB,5,6,38,1.0725,2.0729616
3,GB,5,4,39,1.0725,2.0729616
3,GB,7,4,8,1.6087,2.0729616
3,GB,5,7,42,1.0725,2.0729616
3,GB,7,4,48,1.0725,2.0729616
3,GB,1,5,40,2.1449,2.0729616
3,GB,7,4,43,1.6087,2.0729616
3,GB,7,7,56,0.5362,2.0729616
3,GB,7,7,56,1.0725,2.0729616
3,GB,7,5,50,0.5362,2.0729616
3,GB,7,6,10,1.0725,2.0729616
3,GB,7,6,60,1.0725,2.0729616
3,GB,2,6,42,2.1449,2.0729616
3,GB,7,5,40,0.5362,2.0729616
3,GB,3,5,40,1.0725,2.0729616
3,GB,0,6,36,1.0725,2.0729616
3,GB,5,6,666,0.5362,2.0729616
3,GB,7,6,60,0.5362,2.0729616
3,GB,7,5,120,0.5362,2.0729616
3,GB,6,5,50,1.0725,2.0729616
3,GB,1,5,55,1.0725,2.0729616
3,GB,3,5,20,1.0725,2.0729616
3,GB,7,4,40,0.5362,2.0729616
3,GB,5,2,30,1.0725,2.0729616
3,GB,3,7,40,1.0725,2.0729616
3,GB,5,3,38,0.5362,2.0729616
3,GB,6,6,48,0.5362,2.0729616
3,GB,7,4,46,0.5362,2.0729616
3,GB,3,5,50,1.0725,2.0729616
3,GB,7,5,50,1.6087,2.0729616
3,GB,1,3,50,1.0725,2.0729616
3,GB,2,7,45,1.0725,2.0729616
3,GB,3,5,35,0.5362,2.0729616
3,GB,7,4,25,0.5362,2.0729616
3,GB,7,5,60,0.5362,2.0729616
3,GB,6,1,40,0.5362,2.0729616
3,GB,7,1,15,0.5362,2.0729616
3,GB,7,6,5,2.1449,2.0729616
3,GB,3,6,37,1.0725,2.0729616
3,GB,7,1,40,0.5362,2.0729616
3,GB,3,1,25,1.0725,2.0729616
3,GB,4,3,40,1.0725,2.0729616
3,GB,7,3,10,1.6087,2.0729616
3,GB,7,5,40,0.5362,2.0729616
3,GB,7,7,40,0.5362,2.0729616
3,GB,6,5,20,0.5362,2.0729616
3,GB,6,5,40,0.5362,2.0729616
3,GB,7,7,40,1.6087,2.0729616
3,GB,6,5,40,0.5362,2.0729616
3,GB,7,7,72,0.5362,2.0729616
3,GB,5,4,42,1.0725,2.0729616
3,GB,0,6,45,1.6087,2.0729616
3,GB,3,2,10,0.5362,2.0729616
3,GB,2,4,888,1.0725,2.0729616
3,GB,3,7,6,1.0725,2.0729616
3,GB,7,7,666,3.7537,2.0729616
3,GB,0,6,40,0.5362,2.0729616
3,GB,0,7,30,1.6087,2.0729616
3,GB,2,6,20,3.2174,2.0729616
3,GB,6,6,40,1.6087,2.0729616
3,GB,1,4,60,1.0725,2.0729616
3,GB,1,6,45,0.5362,2.0729616
3,GB,2,7,8,2.6812,2.0729616
3,GB,0,6,666,2.1449,2.0729616
3,GB,1,6,666,2.1449,2.0729616
3,GB,0,7,38,3.2174,2.0729616
3,GB,0,6,37,2.6812,2.0729616
3,GB,7,4,3,0.5362,2.0729616
3,GB,5,4,52,1.0725,2.0729616
3,GB,0,6,45,0.5362,2.0729616
3,GB,4,6,40,1.0725,2.0729616
3,GB,7,7,56,0.5362,2.0729616
3,GB,6,7,26,1.0725,2.0729616
3,GB,6,5,30,1.0725,2.0729616
3,GB,4,1,40,1.0725,2.0729616
3,GB,7,5,50,1.0725,2.0729616
3,GB,7,7,39,1.0725,2.0729616
3,GB,7,1,40,1.6087,2.0729616
3,GB,7,7,50,1.0725,2.0729616
3,GB,7,6,40,1.0725,2.0729616
3,GB,6,3,15,1.0725,2.0729616
3,GB,3,7,70,0.5362,2.0729616
3,GB,0,4,70,0.5362,2.0729616
3,GB,7,2,60,1.6087,2.0729616
3,GB,3,7,40,1.0725,2.0729616
3,GB,3,2,21,0.5362,2.0729616
3,GB,7,7,666,1.6087,2.0729616
3,GB,4,5,37,2.1449,2.0729616
3,GB,3,5,64,1.0725,2.0729616
3,GB,4,5,16,1.0725,2.0729616
3,GB,7,6,42,1.6087,2.0729616
3,GB,6,1,28,2.1449,2.0729616
3,GB,3,5,60,0.5362,2.0729616
3,GB,6,5,39,2.1449,2.0729616
3,GB,7,6,48,0.5362,2.0729616
3,GB,7,1,43,0.5362,2.0729616
3,GB,4,7,19,0.5362,2.0729616
3,GB,7,4,15,1.0725,2.0729616
3,GB,7,7,40,0.5362,2.0729616
3,GB,6,4,60,1.0725,2.0729616
3,GB,7,5,40,1.0725,2.0729616
3,GB,6,7,37,0.5362,2.0729616
3,GB,4,5,37,1.0725,2.0729616
3,GB,5,7,666,2.1449,2.0729616
3,GB,6,7,10,1.0725,2.0729616
3,GB,5,6,20,1.6087,2.0729616
3,GB,5,2,40,0.5362,2.0729616
3,GB,7,6,48,1.0725,2.0729616
3,GB,5,7,15,1.6087,2.0729616
3,GB,6,6,25,1.0725,2.0729616
3,GB,7,6,25,1.0725,2.0729616
3,GB,7,5,37,1.6087,2.0729616
3,GB,7,2,30,0.5362,2.0729616
3,GB,6,5,32,0.5362,2.0729616
3,GB,7,6,38,0.5362,2.0729616
3,GB,7,5,17,1.0725,2.0729616
3,GB,4,5,35,1.0725,2.0729616
3,GB,7,3,28,0.5362,2.0729616
3,GB,5,6,39,0.5362,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,7,7,36,1.6087,2.0729616
3,GB,7,2,16,1.6087,2.0729616
3,GB,7,6,50,1.0725,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,7,6,25,0.5362,2.0729616
3,GB,3,4,40,0.5362,2.0729616
3,GB,3,7,50,1.0725,2.0729616
3,GB,7,1,40,0.5362,2.0729616
3,GB,7,6,38,0.5362,2.0729616
3,GB,4,5,60,0.5362,2.0729616
3,GB,5,3,27,1.6087,2.0729616
3,GB,4,5,65,1.0725,2.0729616
3,GB,2,5,55,0.5362,2.0729616
3,GB,5,6,20,1.0725,2.0729616
3,GB,7,7,45,1.6087,2.0729616
3,GB,3,5,35,2.6812,2.0729616
3,GB,7,4,38,1.0725,2.0729616
3,GB,7,6,35,0.5362,2.0729616
3,GB,6,6,32,1.0725,2.0729616
3,GB,7,3,30,1.0725,2.0729616
3,GB,5,5,44,1.0725,2.0729616
3,GB,5,6,50,0.5362,2.0729616
3,GB,7,7,50,0.5362,2.0729616
3,GB,6,4,40,1.0725,2.0729616
3,GB,5,6,40,1.6087,2.0729616
3,GB,6,6,40,1.6087,2.0729616
3,GB,5,7,40,1.0725,2.0729616
3,GB,2,6,37,0.5362,2.0729616
3,GB,6,5,44,1.0725,2.0729616
3,GB,7,7,50,1.0725,2.0729616
3,GB,7,5,28,1.0725,2.0729616
3,GB,5,6,46,0.5362,2.0729616
3,GB,5,5,37,0.5362,2.0729616
3,GB,7,4,8,2.1449,2.0729616
3,GB,1,5,45,0.5362,2.0729616
3,GB,3,5,39,1.0725,2.0729616
3,GB,4,6,45,1.0725,2.0729616
3,GB,3,6,38,2.1449,2.0729616
3,GB,7,2,40,1.0725,2.0729616
3,GB,7,6,45,1.0725,2.0729616
3,GB,6,4,60,3.7537,2.0729616
3,GB,6,6,888,1.0725,2.0729616
3,GB,4,5,65,0.5362,2.0729616
3,GB,7,4,30,0.5362,2.0729616
3,GB,6,5,50,1.0725,2.0729616
3,GB,6,6,40,1.0725,2.0729616
3,GB,4,4,24,1.0725,2.0729616
3,GB,2,7,14,1.6087,2.0729616
3,GB,4,1,40,0.5362,2.0729616
3,GB,7,5,38,0.5362,2.0729616
3,GB,0,5,666,0.5362,2.0729616
3,GB,7,5,45,0.5362,2.0729616
3,GB,5,1,42,0.5362,2.0729616
3,GB,7,5,49,0.5362,2.0729616
3,GB,6,6,30,0.5362,2.0729616
3,GB,3,6,70,1.0725,2.0729616
3,GB,2,5,60,1.6087,2.0729616
3,GB,7,1,54,0.5362,2.0729616
3,GB,6,3,40,1.6087,2.0729616
3,GB,4,5,35,1.0725,2.0729616
3,GB,3,4,40,1.0725,2.0729616
3,GB,5,3,50,1.0725,2.0729616
3,GB,7,5,25,0.5362,2.0729616
3,GB,2,2,25,0.5362,2.0729616
3,GB,7,3,46,1.0725,2.0729616
3,GB,7,3,16,0.5362,2.0729616
3,GB,5,6,20,0.5362,2.0729616
3,GB,2,3,888,0.5362,2.0729616
3,GB,7,4,888,1.0725,2.0729616
3,GB,5,2,40,0.5362,2.0729616
3,GB,7,6,40,1.6087,2.0729616
3,GB,5,2,40,1.6087,2.0729616
3,GB,2,5,14,1.0725,2.0729616
3,GB,5,2,39,0.5362,2.0729616
3,GB,3,6,40,1.6087,2.0729616
3,GB,7,5,80,0.5362,2.0729616
3,GB,6,4,25,1.6087,2.0729616
3,GB,2,7,90,1.6087,2.0729616
3,GB,7,7,38,0.5362,2.0729616
3,GB,5,3,30,1.6087,2.0729616
3,GB,2,6,80,1.0725,2.0729616
3,GB,6,4,20,1.0725,2.0729616
3,GB,3,5,32,0.5362,2.0729616
3,GB,3,4,70,1.6087,2.0729616
3,GB,7,6,60,1.0725,2.0729616
3,GB,3,6,44,1.0725,2.0729616
3,GB,5,5,24,1.0725,2.0729616
3,GB,7,6,50,0.5362,2.0729616
3,GB,5,5,35,1.0725,2.0729616
3,GB,4,3,37,0.5362,2.0729616
3,GB,4,2,20,0.5362,2.0729616
3,GB,7,6,55,1.0725,2.0729616
3,GB,4,4,55,1.0725,2.0729616
3,GB,5,5,40,1.0725,2.0729616
3,GB,6,7,35,1.6087,2.0729616
3,GB,5,6,50,0.5362,2.0729616
3,GB,7,7,50,1.0725,2.0729616
3,GB,2,4,15,1.0725,2.0729616
3,GB,7,5,33,0.5362,2.0729616
3,GB,7,6,20,0.5362,2.0729616
3,GB,7,5,27,0.5362,2.0729616
3,GB,7,4,50,1.0725,2.0729616
3,GB,6,4,55,1.0725,2.0729616
3,GB,3,3,39,1.0725,2.0729616
3,GB,4,6,65,0.5362,2.0729616
3,GB,2,5,50,1.0725,2.0729616
3,GB,5,7,60,0.5362,2.0729616
3,GB,7,5,60,1.0725,2.0729616
3,GB,3,6,888,1.0725,2.0729616
3,GB,6,6,55,0.5362,2.0729616
3,GB,6,7,39,1.6087,2.0729616
3,GB,4,6,35,1.0725,2.0729616
3,GB,7,1,60,0.5362,2.0729616
3,GB,6,7,666,1.6087,2.0729616
3,GB,4,7,39,1.0725,2.0729616
3,GB,6,3,35,1.6087,2.0729616
3,GB,4,6,27,1.0725,2.0729616
3,GB,7,7,18,1.6087,2.0729616
3,GB,4,4,35,0.5362,2.0729616
3,GB,7,7,4,0.5362,2.0729616
3,GB,7,7,39,0.5362,2.0729616
3,GB,6,7,21,1.6087,2.0729616
3,GB,2,6,35,0.5362,2.0729616
3,GB,7,6,60,1.0725,2.0729616
3,GB,5,2,43,1.0725,2.0729616
3,GB,4,4,39,1.0725,2.0729616
3,GB,1,5,60,1.0725,2.0729616
3,GB,2,6,22,1.0725,2.0729616
3,GB,5,5,38,1.0725,2.0729616
3,GB,3,7,666,1.6087,2.0729616
3,GB,7,7,25,1.0725,2.0729616
3,GB,6,3,47,0.5362,2.0729616
3,GB,7,6,30,0.5362,2.0729616
3,GB,4,3,45,0.5362,2.0729616
3,GB,7,2,45,1.0725,2.0729616
3,GB,7,2,40,1.6087,2.0729616
3,GB,0,7,666,1.6087,2.0729616
3,GB,5,4,38,1.6087,2.0729616
3,GB,6,6,18,1.0725,2.0729616
3,GB,7,5,666,0.5362,2.0729616
3,GB,2,6,20,1.0725,2.0729616
3,GB,7,7,60,1.0725,2.0729616
3,GB,6,5,21,0.5362,2.0729616
3,GB,7,5,17,1.0725,2.0729616
3,GB,7,3,57,1.0725,2.0729616
3,GB,4,6,40,2.1449,2.0729616
3,GB,7,7,45,1.0725,2.0729616
3,GB,5,3,37,1.0725,2.0729616
3,GB,7,1,6,0.5362,2.0729616
3,GB,6,7,8,1.6087,2.0729616
3,GB,2,7,36,0.5362,2.0729616
3,GB,6,7,8,0.5362,2.0729616
3,GB,5,4,14,0.5362,2.0729616
3,GB,6,4,38,1.0725,2.0729616
3,GB,0,5,17,0.5362,2.0729616
3,GB,7,3,30,1.0725,2.0729616
3,GB,3,1,37,0.5362,2.0729616
3,GB,6,3,39,1.0725,2.0729616
3,GB,6,2,60,1.0725,2.0729616
3,GB,1,6,45,1.0725,2.0729616
3,GB,4,6,26,2.1449,2.0729616
3,GB,3,3,52,1.0725,2.0729616
3,GB,4,7,26,0.5362,2.0729616
3,GB,5,3,60,1.6087,2.0729616
3,GB,7,6,60,1.0725,2.0729616
3,GB,6,6,888,0.5362,2.0729616
3,GB,4,6,50,0.5362,2.0729616
3,GB,7,4,54,0.5362,2.0729616
3,GB,1,2,888,1.0725,2.0729616
3,GB,5,5,41,0.5362,2.0729616
3,GB,2,5,45,1.0725,2.0729616
3,GB,2,6,666,1.6087,2.0729616
3,GB,7,7,27,1.0725,2.0729616
3,GB,2,4,21,1.0725,2.0729616
3,GB,4,7,40,1.0725,2.0729616
3,GB,2,7,25,0.5362,2.0729616
3,GB,5,4,30,1.0725,2.0729616
3,GB,6,7,666,1.6087,2.0729616
3,GB,7,2,5,0.5362,2.0729616
3,GB,7,6,38,0.5362,2.0729616
3,GB,7,4,40,1.0725,2.0729616
3,GB,4,7,30,2.6812,2.0729616
3,GB,6,2,45,0.5362,2.0729616
3,GB,3,7,38,0.5362,2.0729616
3,GB,4,6,39,0.5362,2.0729616
3,GB,3,6,40,1.0725,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,2,4,56,1.6087,2.0729616
3,GB,7,2,39,1.0725,2.0729616
3,GB,5,2,42,1.0725,2.0729616
3,GB,7,5,888,0.5362,2.0729616
3,GB,7,6,888,0.5362,2.0729616
3,GB,2,4,25,1.0725,2.0729616
3,GB,4,4,30,0.5362,2.0729616
3,GB,7,5,48,0.5362,2.0729616
3,GB,7,1,666,0.5362,2.0729616
3,GB,7,3,60,0.5362,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,7,7,16,1.0725,2.0729616
3,GB,6,6,40,0.5362,2.0729616
3,GB,7,7,40,1.0725,2.0729616
3,GB,7,6,40,0.5362,2.0729616
3,GB,7,2,60,1.0725,2.0729616
3,GB,7,5,15,0.5362,2.0729616
3,GB,1,6,40,0.5362,2.0729616
3,GB,2,5,42,0.5362,2.0729616
3,GB,7,5,70,0.5362,2.0729616
3,GB,4,7,35,1.0725,2.0729616
3,GB,4,6,60,1.0725,2.0729616
3,GB,7,6,50,1.0725,2.0729616
3,GB,0,5,38,1.0725,2.0729616
3,GB,3,1,666,0.5362,2.0729616
3,GB,5,4,25,2.1449,2.0729616
3,GB,2,6,20,1.0725,2.0729616
3,GB,3,3,35,1.0725,2.0729616
3,GB,7,5,35,1.6087,2.0729616
3,GB,4,7,32,0.5362,2.0729616
3,GB,5,5,30,1.0725,2.0729616
3,GB,7,1,40,0.5362,2.0729616
3,GB,2,5,60,0.5362,2.0729616
3,GB,1,7,50,0.5362,2.0729616
3,GB,7,4,70,1.0725,2.0729616
3,GB,7,2,25,1.0725,2.0729616
3,GB,7,1,666,0.5362,2.0729616
3,GB,6,7,40,1.0725,2.0729616
3,GB,7,5,888,0.5362,2.0729616
3,GB,1,2,35,1.0725,2.0729616
3,GB,0,7,11,1.0725,2.0729616
3,GB,7,6,44,0.5362,2.0729616
3,GB,4,6,888,1.0725,2.0729616
3,GB,7,6,10,0.5362,2.0729616
3,GB,7,6,12,0.56,2.0729616
3,GB,7,6,10,1.12,2.0729616
3,GB,5,6,40,1.12,2.0729616
3,GB,6,3,30,1.12,2.0729616
3,GB,6,4,24,0.56,2.0729616
3,GB,7,5,40,0.56,2.0729616
3,GB,5,7,16,0.56,2.0729616
3,GB,4,7,20,0.56,2.0729616
3,GB,7,2,39,1.12,2.0729616
3,GB,3,5,11,0.56,2.0729616
3,GB,5,3,61,1.12,2.0729616
3,GB,0,7,23,1.12,2.0729616
3,GB,0,7,15,1.12,2.0729616
3,GB,7,6,54,0.56,2.0729616
3,GB,2,3,40,1.68,2.0729616
3,GB,2,7,666,1.68,2.0729616
3,GB,4,4,38,0.56,2.0729616
3,GB,7,2,20,0.56,2.0729616
3,GB,4,7,42,0.56,2.0729616
3,GB,7,5,40,0.56,2.0729616
3,GB,7,2,38,1.12,2.0729616
3,GB,3,3,25,0.56,2.0729616
3,GB,6,6,40,1.12,2.0729616
3,GB,4,1,38,0.56,2.0729616
3,GB,2,7,18,0.56,2.0729616
3,GB,7,3,38,1.12,2.0729616
3,GB,7,6,60,1.12,2.0729616
3,GB,0,5,30,1.12,2.0729616
3,GB,4,3,38,1.12,2.0729616
3,GB,7,7,25,1.68,2.0729616
3,GB,7,4,13,1.68,2.0729616
3,GB,7,2,25,0.56,2.0729616
3,GB,3,7,666,1.12,2.0729616
3,GB,7,6,45,1.12,2.0729616
3,GB,7,6,42,1.12,2.0729616
3,GB,7,7,47,1.12,2.0729616
3,GB,6,3,37,1.12,2.0729616
3,GB,5,6,48,1.12,2.0729616
3,GB,6,5,40,1.12,2.0729616
3,GB,5,6,40,1.12,2.0729616
3,GB,7,6,18,0.56,2.0729616
3,GB,7,3,44,1.12,2.0729616
3,GB,2,7,45,1.12,2.0729616
3,GB,5,6,60,0.56,2.0729616
3,GB,7,6,0,0.56,2.0729616
3,GB,1,7,30,1.12,2.0729616
3,GB,7,2,888,0.56,2.0729616
3,GB,0,1,888,0.56,2.0729616
3,GB,6,5,888,0.56,2.0729616
3,GB,6,7,30,0.56,2.0729616
3,GB,3,3,40,1.12,2.0729616
3,GB,5,4,40,1.12,2.0729616
3,GB,5,6,43,1.12,2.0729616
3,GB,2,4,40,1.12,2.0729616
3,GB,7,6,666,0.56,2.0729616
3,GB,7,6,12,0.56,2.0729616
3,GB,7,7,888,1.12,2.0729616
3,GB,5,4,40,1.68,2.0729616
3,GB,5,2,20,2.24,2.0729616
3,GB,3,3,35,2.24,2.0729616
3,GB,7,2,888,0.56,2.0729616
3,GB,4,2,44,1.68,2.0729616
3,GB,2,5,666,0.56,2.0729616
3,GB,6,6,25,1.12,2.0729616
3,GB,7,2,40,0.56,2.0729616
3,GB,2,2,20,1.12,2.0729616
3,GB,7,5,37,1.12,2.0729616
3,GB,1,4,70,2.8,2.0729616
3,GB,4,5,39,1.12,2.0729616
3,GB,3,5,37,0.56,2.0729616
3,HU,1,3,56,0.4994,0.5614715
3,HU,4,3,40,0.9988,0.5614715
3,HU,7,7,64,0.4994,0.5614715
3,HU,4,4,52,0.4994,0.5614715
3,HU,7,4,60,0.9988,0.5614715
3,HU,2,6,30,0.9988,0.5614715
3,HU,4,5,40,2.2768,0.5614715
3,HU,4,5,60,1.7076,0.5614715
3,HU,6,6,45,1.1384,0.5614715
3,HU,0,5,40,2.2768,0.5614715
3,HU,2,4,60,1.3537,0.5614715
3,HU,7,2,50,0.6768,0.5614715
3,HU,7,2,40,1.3537,0.5614715
3,HU,1,1,56,1.0805,0.5614715
3,HU,6,2,56,0.5402,0.5614715
3,HU,2,2,35,3.7817,0.5614715
3,HU,4,6,666,1.1706,0.5614715
3,HU,7,4,30,0.7804,0.5614715
3,HU,7,6,888,0.3902,0.5614715
3,HU,7,6,50,0.3902,0.5614715
3,HU,4,6,888,1.1706,0.5614715
3,HU,7,1,40,0.3902,0.5614715
3,HU,6,4,40,1.1706,0.5614715
3,HU,4,6,40,1.956,0.5614715
3,HU,4,6,68,1.5648,0.5614715
3,HU,5,7,666,1.5648,0.5614715
3,HU,7,6,26,0.7824,0.5614715
3,HU,6,7,40,0.7824,0.5614715
3,HU,5,6,666,1.5648,0.5614715
3,HU,4,3,40,0.3602,0.5614715
3,HU,2,4,60,0.7204,0.5614715
3,HU,4,2,40,0.7204,0.5614715
3,HU,6,2,666,0.3602,0.5614715
3,HU,3,3,40,0.3602,0.5614715
3,HU,2,2,40,1.8011,0.5614715
3,HU,6,2,40,1.4448,0.5614715
3,HU,7,3,40,0.7224,0.5614715
3,HU,7,2,40,0.7224,0.5614715
3,HU,6,2,888,0.3612,0.5614715
3,HU,4,7,40,0.3612,0.5614715
3,HU,3,2,666,1.8471,0.5614715
3,HU,3,4,40,2.7706,0.5614715
3,HU,6,6,40,0.9235,0.5614715
3,HU,5,6,40,1.8471,0.5614715
3,HU,4,5,888,0.4618,0.5614715
3,HU,7,1,888,0.4618,0.5614715
3,HU,4,4,888,1.8471,0.5614715
3,HU,0,6,40,1.0502,0.5614715
3,HU,4,3,777,1.0502,0.5614715
3,HU,5,3,44,1.0502,0.5614715
3,HU,4,6,48,0.4552,0.5614715
3,HU,4,2,40,1.8207,0.5614715
3,HU,6,2,40,0.4552,0.5614715
3,HU,6,6,40,0.9103,0.5614715
3,HU,7,1,68,0.9103,0.5614715
3,HU,2,3,45,1.8207,0.5614715
3,HU,7,3,55,0.9103,0.5614715
3,HU,4,4,40,0.4552,0.5614715
3,HU,3,4,40,1.3655,0.5614715
3,HU,1,6,40,0.4552,0.5614715
3,HU,4,1,40,0.4552,0.5614715
3,HU,4,3,20,0.4552,0.5614715
3,HU,4,1,48,0.9103,0.5614715
3,HU,7,5,40,0.9103,0.5614715
3,HU,6,7,40,1.8207,0.5614715
3,HU,7,5,45,0.4552,0.5614715
3,HU,7,3,40,0.9103,0.5614715
3,HU,7,4,666,1.3655,0.5614715
3,HU,2,3,40,0.9103,0.5614715
3,HU,7,2,40,1.3655,0.5614715
3,HU,7,1,40,0.4552,0.5614715
3,HU,7,2,32,0.9103,0.5614715
3,HU,4,3,24,0.9214,0.5614715
3,HU,4,2,40,1.3821,0.5614715
3,HU,6,1,40,0.4607,0.5614715
3,HU,4,3,40,0.9214,0.5614715
3,HU,5,1,48,0.9214,0.5614715
3,HU,1,2,888,0.9214,0.5614715
