STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,bmi,Body Mass Index,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,EL,Greece,2014,,19.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,EL,Greece,2019,,15.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,ES,Spain,2014,,19.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,ES,Spain,2019,,18.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,EU27_2020,European Union - 27 countries (from 2020),2014,,17.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,EU27_2020,European Union - 27 countries (from 2020),2019,,18.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,EU28,European Union - 28 countries (2013-2020),2014,,18.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,FI,Finland,2014,,24.2,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,FI,Finland,2019,,13.3,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,FR,France,2014,,17.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,FR,France,2019,,21.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,HR,Croatia,2014,,26.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,HR,Croatia,2019,,22.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,HU,Hungary,2014,,27.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,HU,Hungary,2019,,25.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,IE,Ireland,2014,,26.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,IE,Ireland,2019,,,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,IS,Iceland,2014,,31.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,IS,Iceland,2019,,26.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,IT,Italy,2014,,12.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,IT,Italy,2019,,13.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,LT,Lithuania,2014,,21.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,LT,Lithuania,2019,,25.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,LU,Luxembourg,2014,,27.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,LU,Luxembourg,2019,,23.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,LV,Latvia,2014,,16.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,LV,Latvia,2019,,16.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,MT,Malta,2014,,28.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,MT,Malta,2019,,36.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,NL,Netherlands,2014,,15.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,NL,Netherlands,2019,,20.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,NO,Norway,2014,,17.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,NO,Norway,2019,,27.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,PL,Poland,2014,,13.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,PL,Poland,2019,,25.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,PT,Portugal,2014,,20.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,PT,Portugal,2019,,18.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,RO,Romania,2014,,7.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,RO,Romania,2019,,8.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,RS,Serbia,2019,,22.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,SE,Sweden,2014,,22.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,SE,Sweden,2019,,19.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,SI,Slovenia,2014,,23.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,SI,Slovenia,2019,,31.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,SK,Slovakia,2014,,9.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,SK,Slovakia,2019,,25.8,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,TR,Türkiye,2014,,26.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,TR,Türkiye,2019,,29.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y35-44,From 35 to 44 years,UK,United Kingdom,2014,,26.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,AT,Austria,2014,,22.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,AT,Austria,2019,,27.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,BE,Belgium,2014,,23.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,BE,Belgium,2019,,26.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,BG,Bulgaria,2014,,22.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,BG,Bulgaria,2019,,20.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,CY,Cyprus,2014,,20.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,CY,Cyprus,2019,,22.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,CZ,Czechia,2014,,38.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,CZ,Czechia,2019,,31.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,DE,Germany,2014,,22.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,DE,Germany,2019,,36.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,DK,Denmark,2014,,24.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,DK,Denmark,2019,,26.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,EE,Estonia,2014,,28.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,EE,Estonia,2019,,28.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,EL,Greece,2014,,23.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,EL,Greece,2019,,25.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,ES,Spain,2014,,24.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI_GE30,Obese,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",T,Total,Y45-54,From 45 to 54 years,ES,Spain,2019,,22.0,,,,,
