essround,cntry,dweight,pweight,anweight,sclmeet,wkhtot
10,AT,1.2324293,0.3817861,0.16556081,3,20
10,AT,0.65280193,0.3817861,0.18907684,5,40
10,AT,0.81995904,0.3817861,0.1653856,4,6
10,AT,0.9193351,0.3817861,0.23314464,4,16
10,AT,0.7601139,0.3817861,0.10211143,4,39
10,AT,2.3930664,0.3817861,0.89558375,6,999
10,AT,1.8433357,0.3817861,0.4559038,6,999
10,AT,1.9560703,0.3817861,0.32902324,6,35
10,AT,0.5445455,0.3817861,0.17291479,4,39
10,AT,0.6093921,0.3817861,0.21044,6,20
10,AT,1.5876535,0.3817861,0.26705316,4,40
10,AT,1.0240833,0.3817861,1.2260725,4,999
10,AT,0.7496826,0.3817861,0.12610133,5,45
10,AT,0.8609209,0.3817861,0.68135077,4,16
10,AT,1.7614449,0.3817861,0.3560491,6,20
10,AT,1.0883634,0.3817861,0.18253389,6,40
10,AT,0.42022678,0.3817861,0.06598959,5,50
10,AT,0.74520546,0.3817861,0.12498149,4,40
10,AT,1.1736422,0.3817861,0.15766348,4,25
10,AT,0.60737973,0.3817861,0.23127139,7,42
10,AT,0.82205164,0.3817861,0.28387702,6,40
10,AT,0.82100284,0.3817861,0.12892477,4,50
10,AT,0.60737973,0.3817861,0.18005614,6,50
10,AT,0.49412063,0.3817861,0.12530962,5,26
10,AT,1.3429885,0.3817861,0.26623666,4,40
10,AT,2.9151318,0.3817861,0.58798206,5,999
10,AT,0.75320405,0.3817861,0.12669362,3,999
10,AT,0.75320405,0.3817861,0.11556165,5,47
10,AT,0.86571676,0.3817861,0.13282406,5,30
10,AT,2.429519,0.3817861,0.92508554,6,40
10,AT,0.9698677,0.3817861,0.1626604,6,42
10,AT,1.0592657,0.3817861,0.39642096,6,38
10,AT,0.5863052,0.3817861,0.49806467,4,40
10,AT,0.7386101,0.3817861,0.62928796,6,999
